ac08_id,pc01_vd_area,pc01_vd_t_hh,pc01_vd_t_p,pc01_vd_t_m,pc01_vd_t_f,pc01_vd_sc_p,pc01_vd_sc_m,pc01_vd_sc_f,pc01_vd_st_p,pc01_vd_st_m,pc01_vd_st_f,pc01_vd_edu_fac,pc01_vd_p_sch,pc01_vd_m_sch,pc01_vd_s_sch,pc01_vd_s_s_sch,pc01_vd_college,pc01_vd_ind_sch,pc01_vd_tr_sch,pc01_vd_adlt_lt_ct,pc01_vd_oth_sch,pc01_vd_medi_fac,pc01_vd_hosp,pc01_vd_all_hosp,pc01_vd_ayu_hosp,pc01_vd_un_hosp,pc01_vd_hom_hosp,pc01_vd_disp_cntr,pc01_vd_all_disp,pc01_vd_ayu_disp,pc01_vd_un_disp,pc01_vd_hom_disp,pc01_vd_mcw_cntr,pc01_vd_m_home,pc01_vd_cwc,pc01_vd_h_cntr,pc01_vd_ph_cntr,pc01_vd_phs_cnt,pc01_vd_fwc_cntr,pc01_vd_tb_cln,pc01_vd_n_home,pc01_vd_rmp,pc01_vd_smp,pc01_vd_chw,pc01_vd_oth_cntr,pc01_vd_tap,pc01_vd_well,pc01_vd_tank,pc01_vd_tubewell,pc01_vd_handpump,pc01_vd_river,pc01_vd_canal,pc01_vd_lake,pc01_vd_spring,pc01_vd_other,pc01_vd_p_t_fac,pc01_vd_post_off,pc01_vd_tele_off,pc01_vd_post_tele,pc01_vd_phone,pc01_vd_comm_fac,pc01_vd_bs_fac,pc01_vd_rs_fac,pc01_vd_nw_fac,pc01_vd_bank_fac,pc01_vd_comm_bank,pc01_vd_coop_bank,pc01_vd_crsoc_fac,pc01_vd_ac_soc,pc01_vd_nac_soc,pc01_vd_other_soc,pc01_vd_rc_fac,pc01_vd_c_v_hall,pc01_vd_sp_cl_fac,pc01_vd_st_au_fac,pc01_vd_app_pr,pc01_vd_app_mr,pc01_vd_app_fp,pc01_vd_app_navriv,pc01_vd_app_navcan,pc01_vd_app_nw,pc01_vd_dist_town,pc01_vd_power_supl,pc01_vd_power_dom,pc01_vd_power_agr,pc01_vd_power_oth,pc01_vd_power_all,pc01_vd_pap_mag,pc01_vd_tot_inc,pc01_vd_tot_exp,pc01_vd_land_fores,pc01_vd_canal_govt,pc01_vd_canal_pvt,pc01_vd_well_wo_el,pc01_vd_tw_wo_el,pc01_vd_tw_w_el,pc01_vd_tank_irr,pc01_vd_river_irr,pc01_vd_lake_irr,pc01_vd_w_fall,pc01_vd_oth_irr,pc01_vd_tot_irr,pc01_vd_un_irr,pc01_vd_cult_waste,pc01_vd_area_na_cu,_mean_p_miss,_core_p_miss,_target_weight_share,_target_group_max_weight_share,_frag_pop_share
2008-08-147,149391.0,40457.0,220632.0,113097.0,107535.0,22169.0,11423.0,10746.0,97860.0,49452.0,48408.0,1.0,161.0,61.0,20.0,7.0,0.0,0.0,0.0,44.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,5201.0,4.0,12.0,0.0,1.0,2.0,0.0,0.0,4.0,6.0,41.0,6.0,0.0,0.0,11.0,0.0,18.0,1.0,232.0,135.0,226.0,244.0,136.0,215.0,248.0,260.0,260.0,256.0,1.0,41.0,1.0,1.0,1785.0,1.0,1.0,,,1.0,11.0,8.0,1.0,15.0,4.0,4.0,1.0,3.0,,,1.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,,,,1.0,2.0,0.0,0.0,68544.45017904,1579.78999328,10.69999981,4381.8899937099995,146.0,46.0,701.31999969,126.5,2.0,0.0,251.0,13789.970012509999,24280.359991644,16060.229930855,26715.72997487,0.0392226487026878,0.0,1.0,1.0,0.0
2008-08-148,150574.0,44799.0,249117.0,128158.0,120959.0,61525.0,32045.0,29480.0,71339.0,36500.0,34839.0,1.0,195.0,66.0,20.0,4.0,0.0,0.0,0.0,56.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,3400.0,2.0,14.0,0.0,0.0,9.0,7.0,5.0,10.0,10.0,38.0,7.0,1.0,0.0,5.0,0.0,26.0,7.0,295.0,172.0,300.0,306.0,168.0,280.0,314.0,332.0,332.0,332.0,1.0,58.0,4.0,4.0,1800.0,1.0,1.0,,,1.0,12.0,9.0,1.0,26.0,8.0,8.0,1.0,4.0,,,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,41489.99003421,1728.6500090999998,0.0,12504.489990763,432.0,171.0,442.09999847,10.60000038,0.0,0.0,26.0,31152.270018312,21666.509980623,25416.19997613,30853.47003943,0.0450546759726783,0.0,1.0,1.0,0.0
2008-08-149,159113.0,52224.0,268615.0,136096.0,132519.0,16969.0,8715.0,8254.0,143556.0,73227.0,70329.0,1.0,334.0,94.0,24.0,7.0,0.0,0.0,0.0,35.0,8.0,1.0,1.0,0.0,1.0,0.0,0.0,9401.0,8.0,14.0,0.0,1.0,18.0,1.0,4.0,9.0,7.0,46.0,5.0,0.0,0.0,7.0,1.0,31.0,10.0,657.0,369.0,637.0,644.0,383.0,574.0,667.0,684.0,684.0,680.0,1.0,63.0,6.0,5.0,490.0,1.0,1.0,,,1.0,8.0,12.0,1.0,12.0,6.0,6.0,0.0,0.0,,,1.0,1.0,1.0,0.0,0.0,0.0,9.0,1.0,1.0,,,1.0,2.0,0.0,0.0,33627.589887929,135.289999962,145.54999924,5734.8200019815995,228.330000043,161.47999667800002,175.15000153,80.9500003439,0.0,81.80999994300001,95.029999971,8336.0799985826,20902.290007286,45602.09000297,50646.5899979683,0.0406897817109458,0.0,1.0,1.0,0.0
2008-08-150,223651.0,57698.0,313036.0,157948.0,155088.0,5460.0,2819.0,2641.0,245589.0,123327.0,122262.0,1.0,436.0,85.0,25.0,9.0,0.0,2.0,0.0,78.0,5.0,1.0,4.0,1.0,1.0,1.0,1.0,6811.0,5.0,18.0,1.0,1.0,15.0,2.0,8.0,8.0,14.0,68.0,3.0,2.0,1.0,13.0,1.0,36.0,0.0,838.0,449.0,804.0,812.0,446.0,611.0,831.0,847.0,839.0,845.0,1.0,55.0,5.0,2.0,154.0,1.0,1.0,,,1.0,10.0,6.0,1.0,13.0,4.0,8.0,1.0,0.0,,,1.0,1.0,1.0,0.0,0.0,0.0,7.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,114959.38996964361,282.50999927,144.0,4618.919991605,29.0,2.0,370.150000572,59.0,0.0,2.0,74.0,7450.229993467001,27617.31000507,22557.129987813998,51076.839954544004,0.0387186830937159,0.0,1.0,1.0,0.0
2008-08-151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,0.0369392859589664,0.0,1.0,1.0,0.0
2008-08-152,108802.0,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215.0,236.0,241.0,241.0,,1.0,,,,,1.0,1.0,,,1.0,,,1.0,,,,0.0,,,,1.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,,,,1.0,2.0,,,29809.279975131,92.54956967049307,4.510819263579112,,,,,10.369699682968411,0.0,0.0,,5005.119995152,11721.36999514,21334.729959014003,40935.390088152,0.0407378823937318,0.0,1.0,1.0,0.0
2008-08-153,446.0,439.0,2420.0,1218.0,1202.0,302.0,168.0,134.0,94.0,45.0,49.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1101.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,4.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,135.0,22.0,2.0,287.0,0.0040850059031877,0.0,1.0,1.0,0.0
2008-08-154,96752.0,46699.0,232965.0,118230.0,114735.0,22199.0,11405.0,10794.0,53173.0,27268.0,25905.0,1.0,241.0,84.0,27.0,8.0,0.0,1.0,2.0,51.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,4602.0,3.0,16.0,0.0,2.0,1.0,2.0,3.0,5.0,13.0,48.0,5.0,0.0,0.0,4.0,0.0,20.0,4.0,301.0,187.0,334.0,281.0,181.0,349.0,344.0,360.0,359.0,358.0,1.0,40.0,4.0,4.0,1610.0,1.0,1.0,,,1.0,11.0,0.0,1.0,17.0,0.0,4.0,1.0,1.0,,,1.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,,,,1.0,2.0,0.0,0.0,5393.119996338301,446.0,0.0,2416.10000193,181.5,209.0,345.0,105.0,0.0,0.0,68.0,8695.610002509999,29288.94000824,35082.55001369,18296.590034894,0.0380884927533565,0.0,1.0,1.0,0.0
2008-08-155,137805.08255471266,52781.21963510033,258248.67240403697,129858.99908627779,128389.6733177592,20996.747443181524,10617.587638888745,10379.15980429278,55535.6804208753,28189.95876683496,27345.72165404034,1.0,324.95257744107573,95.23814436026893,25.238144360268926,7.0,0.0,0.0,0.0,30.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,9000.0,7.0,20.0,0.0,0.0,14.0,5.0,9.0,9.0,8.0,43.0,2.0,1.0,0.0,1.2381443602689257,0.0,14.238144360268926,6.0,671.238144360269,365.23814436026896,671.4762887205379,638.238144360269,355.23814436026896,681.4762887205379,696.4762887205379,696.4762887205379,696.4762887205379,681.4762887205379,1.0,55.238144360268926,5.0,4.0,974.238144360269,1.0,1.0,,,1.0,12.238144360268926,6.0,1.0,13.238144360268926,0.23814436026892566,1.2381443602689257,1.0,2.0,,,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,8047.505318801257,565.3893246579235,510.8237504792671,4946.740072574155,245.10713938778514,373.72339804917715,55.66499730286404,3.560804705725921,0.0,0.0,533.217334842117,12827.097019494497,35495.90287513873,38763.0699707902,43818.94690157935,0.0489467358524738,0.0,0.9944695562987086,0.7618556397310744,0.0072591753776918
2008-08-156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,0.0341578908888092,0.0,1.0,1.0,0.0
2008-08-157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,0.0354991005624501,0.0,1.0,1.0,0.0
2008-08-158,73942.0,39839.0,228805.0,114235.0,114570.0,5974.0,3003.0,2971.0,181130.0,90020.0,91110.0,1.0,233.0,66.0,11.0,8.0,0.0,5.0,6.0,54.0,6.0,1.0,2.0,2.0,0.0,0.0,0.0,3110.0,2.0,11.0,1.0,0.0,5.0,2.0,5.0,6.0,7.0,57.0,3.0,0.0,0.0,3.0,0.0,14.0,2.0,332.0,179.0,314.0,292.0,176.0,279.0,331.0,342.0,344.0,343.0,1.0,57.0,1.0,0.0,227.0,1.0,1.0,,,1.0,10.0,3.0,1.0,9.0,4.0,3.0,0.0,0.0,,,1.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,4140.47000311,372.659997465,80.40000057,2565.4599995071,40.049999714,136.059998985,160.38000011,0.0,71.23999786,0.0,160.3300000422,5348.2900048131005,20295.580002271,21267.9900562022,22892.090007315997,0.0326836339195766,0.0,1.0,1.0,0.0
2008-08-159,103443.0,54517.0,286012.0,138803.0,147209.0,13412.0,6622.0,6790.0,170446.0,82522.0,87924.0,1.0,342.0,112.0,28.0,10.0,0.0,0.0,2.0,123.0,6.0,1.0,2.0,1.0,1.0,0.0,0.0,6920.0,4.0,29.0,2.0,0.0,16.0,2.0,25.0,19.0,20.0,80.0,10.0,1.0,0.0,4.0,0.0,14.0,3.0,434.0,239.0,336.0,382.0,244.0,392.0,401.0,464.0,465.0,466.0,1.0,77.0,5.0,4.0,999.0,1.0,1.0,,,1.0,16.0,5.0,1.0,12.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,10583.909984716,5038.25,148.57999992,2047.389998681,39.0,123.82999993,311.04999924000003,191.0,0.0,0.0,290.0,9019.749999749001,24419.380022696998,28771.91001808,30648.360034949997,0.0342694245929075,0.0,1.0,1.0,0.0
2008-08-160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,1.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,0.0259338832980246,0.0,1.0,1.0,0.0
2008-08-161,115837.0,46569.0,262427.0,131265.0,131162.0,7884.0,4020.0,3864.0,208489.0,103746.0,104743.0,1.0,347.0,85.0,22.0,6.0,1.0,3.0,0.0,164.0,12.0,1.0,1.0,0.0,1.0,0.0,0.0,7521.0,6.0,15.0,2.0,1.0,7.0,2.0,2.0,10.0,10.0,56.0,4.0,0.0,0.0,4.0,3.0,58.0,0.0,465.0,245.0,368.0,438.0,245.0,444.0,465.0,479.0,444.0,474.0,1.0,54.0,5.0,4.0,454.0,1.0,1.0,,,1.0,14.0,4.0,1.0,10.0,6.0,5.0,1.0,4.0,,,1.0,1.0,1.0,0.0,0.0,0.0,8.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,32943.87999348,352.83000183,2.0,4462.210001345,18.0,280.14999961800004,1921.580000405,43.0,0.0,49.0,166.110000133,9265.230006280999,36137.390010070005,19874.020019104,17616.439969310602,0.040968082052388,0.0,1.0,1.0,0.0
2008-08-162,129849.0,56677.0,310831.0,156668.0,154163.0,13680.0,6959.0,6721.0,244419.0,122745.0,121674.0,1.0,382.0,110.0,21.0,7.0,1.0,0.0,0.0,118.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,12201.0,10.0,22.0,0.0,1.0,7.0,3.0,13.0,13.0,15.0,51.0,10.0,0.0,0.0,4.0,1.0,38.0,0.0,606.0,332.0,537.0,594.0,316.0,513.0,523.0,622.0,621.0,621.0,1.0,53.0,3.0,3.0,362.0,1.0,1.0,,,1.0,14.0,5.0,1.0,17.0,3.0,3.0,1.0,2.0,,,1.0,1.0,1.0,0.0,0.0,0.0,10.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,41012.4001000609,13519.970008870001,350.0,2086.140001657,68.0,107.869999886,1587.29000091,148.959999562,0.0,0.0,3073.9099999647997,21072.050009433,35341.340020106,10498.320001748201,21925.539985705,0.0276834249694099,0.0,1.0,1.0,0.0
2008-08-163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,0.0357283014465125,0.0,1.0,1.0,0.0
2008-08-164,96175.0,40466.0,229493.0,116376.0,113117.0,6740.0,3422.0,3318.0,183443.0,92757.0,90686.0,1.0,300.0,75.0,15.0,2.0,0.0,4.0,1.0,48.0,3.0,1.0,3.0,1.0,2.0,0.0,0.0,7110.0,6.0,11.0,1.0,0.0,5.0,2.0,2.0,16.0,12.0,34.0,2.0,1.0,0.0,11.0,0.0,19.0,0.0,529.0,286.0,498.0,494.0,287.0,461.0,495.0,544.0,545.0,545.0,1.0,31.0,2.0,2.0,205.0,1.0,1.0,,,1.0,11.0,0.0,1.0,18.0,0.0,1.0,0.0,0.0,,,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,21926.68999481,9487.56000041,577.0,1661.270001884,301.0,302.0,620.0,237.420000076,70.0,0.0,1489.14999962,15031.400006759999,27487.47999859,9731.08000086,21998.149991780003,0.0298836794067585,0.0,1.0,1.0,0.0
2008-08-165,86443.0,48709.0,291531.0,147583.0,143948.0,11295.0,5703.0,5592.0,233737.0,118149.0,115588.0,1.0,353.0,106.0,25.0,9.0,0.0,2.0,0.0,17.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,4400.0,3.0,14.0,0.0,0.0,6.0,3.0,2.0,4.0,18.0,60.0,1.0,1.0,0.0,13.0,1.0,27.0,1.0,566.0,301.0,502.0,556.0,306.0,510.0,538.0,588.0,587.0,586.0,1.0,50.0,4.0,3.0,836.0,1.0,1.0,,,1.0,16.0,5.0,1.0,20.0,0.0,0.0,1.0,4.0,,,1.0,1.0,1.0,0.0,0.0,0.0,6.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,8399.069999700001,9144.680034149,203.6199951,1447.700000286,125.0,56.56000137,427.94999885,50.08000183,0.0,0.0,1982.809998752,13800.140025110999,37432.509998773,11685.9799982934,15121.590011325901,0.0275047119876657,0.0,1.0,1.0,0.0
2008-08-166,103613.0,44123.0,271951.0,137377.0,134574.0,5397.0,2696.0,2701.0,250094.0,126180.0,123914.0,1.0,400.0,76.0,12.0,2.0,1.0,0.0,0.0,118.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,10200.0,9.0,12.0,0.0,0.0,10.0,5.0,11.0,24.0,8.0,47.0,3.0,0.0,0.0,11.0,2.0,44.0,14.0,769.0,401.0,730.0,772.0,395.0,660.0,744.0,779.0,779.0,773.0,1.0,34.0,1.0,1.0,337.0,1.0,1.0,,,1.0,12.0,9.0,1.0,17.0,5.0,1.0,1.0,1.0,,,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,26688.3901085458,1013.200000048,0.0,2384.5400011562997,94.0,118.0,3329.199995987,103.0,0.0,0.0,3521.2199916806003,10840.9000056359,41034.020033572,11064.4300085844,13982.289991865,0.0273846951770548,0.0,1.0,1.0,0.0
2008-08-167,154117.0,57072.0,275943.0,137864.0,138079.0,52457.0,26317.0,26140.0,25216.0,12749.0,12467.0,1.0,335.0,107.0,29.0,8.0,0.0,0.0,0.0,32.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,10800.0,9.0,18.0,0.0,0.0,0.0,0.0,1.0,4.0,14.0,35.0,2.0,0.0,0.0,2.0,1.0,12.0,1.0,611.0,347.0,622.0,495.0,333.0,651.0,658.0,662.0,662.0,662.0,1.0,59.0,2.0,2.0,1508.0,1.0,1.0,,,1.0,13.0,5.0,1.0,49.0,9.0,7.0,1.0,2.0,,,1.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,,,,1.0,2.0,0.0,0.0,421.1077793384864,571.6900303953377,0.0,8838.099549632547,1251.3738689495617,467.33205822996536,175.10395347567695,99.98413388376592,0.0,0.0,527.0690768033417,23046.5800375669,55801.78988241361,48165.369841078005,26753.330013109,0.0622255770217593,0.0,1.0,1.0,0.0
2008-08-168,252879.0,54409.0,270201.0,138658.0,131543.0,41896.0,21655.0,20241.0,45932.0,23577.0,22355.0,1.0,395.0,109.0,24.0,5.0,0.0,0.0,0.0,84.0,28.0,1.0,0.0,0.0,0.0,0.0,0.0,5000.0,2.0,30.0,0.0,0.0,3.0,2.0,4.0,10.0,10.0,48.0,3.0,0.0,0.0,9.0,0.0,37.0,0.0,919.0,502.0,893.0,757.0,497.0,896.0,934.0,980.0,978.0,980.0,1.0,66.0,2.0,2.0,600.0,1.0,1.0,,,1.0,12.0,5.0,1.0,35.0,2.0,3.0,0.0,0.0,,,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,72238.90694716151,2346.442680659293,0.0,9706.3700151017,1954.5368516591584,1728.0186717853494,494.9560204461176,91.96089770834534,0.0,0.0,569.0715475936227,28283.4100062172,37336.7700480922,75099.4200553127,39956.109980848,0.0364587550251655,0.0,1.0,1.0,0.0
2008-08-169,87362.0,36375.0,182870.0,92941.0,89929.0,31159.0,15779.0,15380.0,23378.0,11923.0,11455.0,1.0,226.0,70.0,16.0,10.0,0.0,0.0,0.0,19.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,4100.0,3.0,11.0,0.0,0.0,1.0,2.0,1.0,4.0,7.0,26.0,1.0,0.0,0.0,3.0,0.0,6.0,0.0,421.0,247.0,463.0,330.0,242.0,476.0,477.0,480.0,480.0,480.0,1.0,37.0,1.0,0.0,858.0,1.0,1.0,,,1.0,7.0,1.0,1.0,25.0,0.0,0.0,0.0,0.0,,,1.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,,,,1.0,2.0,0.0,0.0,10698.069978003,548.139998429,60.540000917,3922.0099946126,413.40000439,3778.4000172309998,254.36000252,0.0,0.0,0.0,81.020003794,13710.500004060803,22266.0999817822,26929.410035486,13763.3900053145,0.0347145383006924,0.0,1.0,1.0,0.0
2008-08-170,145955.0,45220.0,234044.0,118963.0,115081.0,33779.0,17169.0,16610.0,55492.0,28132.0,27360.0,1.0,284.0,83.0,21.0,7.0,0.0,0.0,0.0,47.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,6100.0,5.0,11.0,0.0,0.0,2.0,2.0,1.0,6.0,11.0,23.0,2.0,0.0,0.0,13.0,0.0,30.0,0.0,507.0,294.0,531.0,338.0,292.0,544.0,566.0,574.0,574.0,574.0,1.0,51.0,2.0,2.0,1031.0,1.0,1.0,,,1.0,11.0,1.0,1.0,44.0,13.0,33.0,1.0,3.0,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,20208.713796913424,1820.6731591794276,48.04943910994196,6070.246402620882,3007.107546457427,6796.290000421801,323.0742940801601,29.17940984947544,0.0,0.0,0.0,28060.509926758,38464.709881595,33168.8200611043,26336.2699823069,0.0468179448414455,0.0,1.0,1.0,0.0
2008-08-171,186441.91744528734,62286.78036489967,310540.327595963,156829.0009137222,153711.32668224082,34258.25255681848,17340.412361111255,16917.84019570722,98727.3195791247,50096.041233165044,48631.27834595966,1.0,398.04742255892427,108.76185563973107,20.761855639731074,5.0,0.0,0.0,0.0,70.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,5700.0,4.0,17.0,0.0,0.0,6.0,1.0,5.0,9.0,11.0,44.0,7.0,0.0,0.0,6.761855639731074,3.0,54.761855639731074,2.0,856.761855639731,451.76185563973104,847.5237112794621,703.761855639731,452.76185563973104,880.5237112794621,886.5237112794621,893.5237112794621,892.5237112794621,893.5237112794621,1.0,71.76185563973107,3.0,2.0,237.76185563973107,1.0,1.0,,,1.0,16.761855639731074,2.0,1.0,44.761855639731074,3.7618556397310745,2.7618556397310745,1.0,1.0,,,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,42476.875774983644,2827.1273009591805,31.516677610198563,9074.591130221655,1419.597351516355,1692.723574464149,214.78931058669534,22.102865440164535,0.0,0.0,0.0,25440.9330011794,58906.20701244626,32947.440095299695,26796.773017482752,0.0375106318916862,0.0,0.99540082360729,0.7618556397310744,0.0193125564154295
2008-08-172,132148.0,42568.0,230242.0,117113.0,113129.0,18147.0,9359.0,8788.0,125688.0,63588.0,62100.0,1.0,313.0,92.0,13.0,4.0,0.0,0.0,0.0,37.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,4700.0,3.0,17.0,0.0,0.0,4.0,2.0,3.0,7.0,9.0,26.0,1.0,0.0,0.0,2.0,0.0,19.0,0.0,698.0,373.0,681.0,653.0,368.0,716.0,722.0,722.0,722.0,722.0,1.0,65.0,1.0,1.0,180.0,1.0,1.0,,,1.0,14.0,4.0,1.0,20.0,4.0,3.0,1.0,2.0,,,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,17266.540004398397,979.1434549899373,14.8267027658338,7742.599990659,1524.4321871794132,1005.4020103278262,19.02236367806343,37.48751550446326,32.26811431112793,0.0,0.0,23070.639995996302,52397.309920543994,24084.230013130196,15325.860004237502,0.0332713365738871,0.0,1.0,1.0,0.0
2008-08-173,126133.0,42058.0,215205.0,106000.0,109205.0,28435.0,14068.0,14367.0,6147.0,3110.0,3037.0,1.0,312.0,81.0,19.0,6.0,0.0,0.0,0.0,70.0,72.0,1.0,0.0,0.0,0.0,0.0,0.0,2900.0,2.0,9.0,0.0,0.0,3.0,3.0,2.0,10.0,8.0,36.0,10.0,1.0,0.0,5.0,1.0,13.0,0.0,491.0,265.0,470.0,508.0,268.0,497.0,513.0,529.0,529.0,530.0,1.0,49.0,3.0,2.0,555.0,1.0,1.0,,,1.0,9.0,5.0,1.0,13.0,4.0,3.0,1.0,1.0,,,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,15865.838244149842,281.6276496398124,40.029514440086,8494.530004500999,103.22000074099999,85.9118810538483,531.4800876678646,0.0,0.0,0.0,55.16816671249924,10498.059977175999,13813.680011355998,33177.690053758,52795.229961328005,0.0301346798140134,0.0,1.0,1.0,0.0
2008-08-174,125757.0,44425.0,219324.0,108801.0,110523.0,25985.0,13237.0,12748.0,44380.0,22659.0,21721.0,1.0,326.0,89.0,20.0,6.0,0.0,0.0,0.0,74.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,4900.0,3.0,19.0,0.0,0.0,6.0,7.0,7.0,14.0,11.0,55.0,17.0,0.0,0.0,3.0,1.0,31.0,1.0,565.0,303.0,532.0,529.0,300.0,561.0,586.0,594.0,592.0,592.0,1.0,56.0,3.0,3.0,694.0,1.0,1.0,,,1.0,7.0,1.0,1.0,15.0,1.0,3.0,1.0,1.0,,,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,6495.070000745,175.0,0.0,6936.9300124149995,3.5599999424999997,39.0,111.88000011,0.0,0.0,0.0,31.0,8526.550013244,15325.599980632001,50435.169952118995,44972.839957339,0.0295694736467292,0.0,1.0,1.0,0.0
2008-08-175,82661.0,37355.0,195465.0,98164.0,97301.0,27368.0,13816.0,13552.0,25529.0,12903.0,12626.0,1.0,208.0,68.0,19.0,6.0,0.0,0.0,0.0,7.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,4500.0,2.0,25.0,0.0,0.0,3.0,1.0,1.0,7.0,9.0,39.0,4.0,0.0,0.0,4.0,1.0,6.0,9.0,304.0,182.0,344.0,307.0,179.0,347.0,351.0,354.0,354.0,354.0,1.0,42.0,2.0,1.0,1317.0,1.0,1.0,,,1.0,8.0,6.0,1.0,19.0,4.0,4.0,1.0,1.0,,,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,,,,1.0,2.0,0.0,0.0,79.0,5.0,0.0,3004.3700122669998,198.0,62.0,211.0,0.0,0.0,0.0,158.0,8156.59001917,22030.0199929,32872.430072699004,19519.779953281,0.0385741449266888,0.0,1.0,1.0,0.0
