ac07_id,pc01_vd_area,pc01_vd_t_hh,pc01_vd_t_p,pc01_vd_t_m,pc01_vd_t_f,pc01_vd_sc_p,pc01_vd_sc_m,pc01_vd_sc_f,pc01_vd_st_p,pc01_vd_st_m,pc01_vd_st_f,pc01_vd_edu_fac,pc01_vd_p_sch,pc01_vd_m_sch,pc01_vd_s_sch,pc01_vd_s_s_sch,pc01_vd_college,pc01_vd_ind_sch,pc01_vd_tr_sch,pc01_vd_adlt_lt_ct,pc01_vd_oth_sch,pc01_vd_medi_fac,pc01_vd_hosp,pc01_vd_all_hosp,pc01_vd_ayu_hosp,pc01_vd_un_hosp,pc01_vd_hom_hosp,pc01_vd_disp_cntr,pc01_vd_all_disp,pc01_vd_ayu_disp,pc01_vd_un_disp,pc01_vd_hom_disp,pc01_vd_mcw_cntr,pc01_vd_m_home,pc01_vd_cwc,pc01_vd_h_cntr,pc01_vd_ph_cntr,pc01_vd_phs_cnt,pc01_vd_fwc_cntr,pc01_vd_tb_cln,pc01_vd_n_home,pc01_vd_rmp,pc01_vd_smp,pc01_vd_chw,pc01_vd_oth_cntr,pc01_vd_tap,pc01_vd_well,pc01_vd_tank,pc01_vd_tubewell,pc01_vd_handpump,pc01_vd_river,pc01_vd_canal,pc01_vd_lake,pc01_vd_spring,pc01_vd_other,pc01_vd_p_t_fac,pc01_vd_post_off,pc01_vd_tele_off,pc01_vd_post_tele,pc01_vd_phone,pc01_vd_comm_fac,pc01_vd_bs_fac,pc01_vd_rs_fac,pc01_vd_nw_fac,pc01_vd_bank_fac,pc01_vd_comm_bank,pc01_vd_coop_bank,pc01_vd_crsoc_fac,pc01_vd_ac_soc,pc01_vd_nac_soc,pc01_vd_other_soc,pc01_vd_rc_fac,pc01_vd_c_v_hall,pc01_vd_sp_cl_fac,pc01_vd_st_au_fac,pc01_vd_app_pr,pc01_vd_app_mr,pc01_vd_app_fp,pc01_vd_app_navriv,pc01_vd_app_navcan,pc01_vd_app_nw,pc01_vd_dist_town,pc01_vd_power_supl,pc01_vd_power_dom,pc01_vd_power_agr,pc01_vd_power_oth,pc01_vd_power_all,pc01_vd_pap_mag,pc01_vd_tot_inc,pc01_vd_tot_exp,pc01_vd_land_fores,pc01_vd_canal_govt,pc01_vd_canal_pvt,pc01_vd_well_wo_el,pc01_vd_tw_wo_el,pc01_vd_tw_w_el,pc01_vd_tank_irr,pc01_vd_river_irr,pc01_vd_lake_irr,pc01_vd_w_fall,pc01_vd_oth_irr,pc01_vd_tot_irr,pc01_vd_un_irr,pc01_vd_cult_waste,pc01_vd_area_na_cu,_mean_p_miss,_core_p_miss,_target_weight_share,_target_group_max_weight_share,_frag_pop_share
2007-13-020,0.0,127.0,738.0,376.0,362.0,0.0,0.0,0.0,738.0,376.0,362.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,1.0,0.0,1.0,,,,15.0,1.0,1.0,,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2007-17-032,0.0,58.0,243.0,128.0,115.0,0.0,0.0,0.0,243.0,128.0,115.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0340425531914894,,1.0,1.0,1.0,0.0,0.0,0.0,49.0,0.0,,,,,2.0,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2007-22-036,268.0,251.0,1358.0,666.0,692.0,30.0,13.0,17.0,291.0,139.0,152.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,,,,,26.0,1.0,,,,1.0,2.0,1600.0,1600.0,0.0,0.0,0.0,10.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,33.0,139.0,73.0,23.0,0.0,0.0,1.0,1.0,0.0
2007-22-033,552.0,331.0,1726.0,876.0,850.0,203.0,105.0,98.0,506.0,256.0,250.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,1.0,,,,,,8.0,1.0,,,,1.0,2.0,311571.0,298332.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.0,53.0,252.0,0.0,0.0,1.0,1.0,0.0
2007-23-050,251.0,192.0,1022.0,546.0,476.0,91.0,50.0,41.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,,,,,15.0,1.0,1.0,1.0,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,20.0,0.0,44.0,28.0,28.0,151.0,0.0,0.0,1.0,1.0,0.0
2007-27-096,369.0,70.0,370.0,186.0,184.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,1.0,,,,,,3.0,1.0,,,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,725.0,182.5,15.0,0.0,0.0,1.0,1.0,0.0
2007-27-102,551.0,4.0,66.0,40.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,,,,,6.0,1.0,1.0,,,,2.0,0.0,0.0,617.0499878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,669.0499878,65.37000275,14.14000034,0.0,0.0,1.0,1.0,0.0
2007-14-054,140.6699982,805.0,5040.0,2496.0,2544.0,0.0,0.0,0.0,2195.0,1093.0,1102.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,1.0,,,,2.0,1.0,1.0,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2007-10-189,87.23956502933108,162.84718805475134,1183.913597085547,614.6754352691619,569.2381618163853,121.65072679090055,62.764020396102076,58.88670639479847,3.634981876222128,2.0598230631925394,1.5751588130295888,1.0,0.605830312703688,0.3634981876222128,0.1211660625407376,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1211660625407376,0.0,0.0,0.0,0.3634981876222128,0.0,0.4846642501629504,0.0,0.0,0.1211660625407376,0.1211660625407376,0.1211660625407376,0.1211660625407376,0.0,0.0,0.0,0.0,0.0,1.0,0.1211660625407376,0.0,0.0,0.4846642501629504,1.0,1.0,,,0.0,0.0,0.0,1.0,0.1211660625407376,0.0,0.0,0.0,0.0,,,1.0,1.0,0.0,0.0,0.0,0.0,6.0,1.0,,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.5558437661476585,46.05522111084734,0.0,0.0,0.0,0.0,0.0,0.0,53.79167494318642,18.23549241238101,1.281936931987719,13.921980767679845,0.0,0.0,0.1211660625407376,0.9652977798661088,1.0
2007-18-053,41.05571260065056,510.37885860416577,2621.1254946611416,1399.516791298647,1221.6087033624945,917.7159287204242,473.3482158663241,444.36771285410015,137.25488232178276,65.60863876378471,71.64624355799803,1.0,0.4025069862808878,0.4025069862808878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8050139725617756,0.8050139725617756,0.8050139725617756,0.4025069862808878,0.8050139725617756,0.8050139725617756,0.8050139725617756,0.8050139725617756,0.8050139725617756,0.8050139725617756,1.0,0.0,0.0,0.0,0.4025069862808878,1.0,1.0,0.0,0.0,1.0,0.4025069862808878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.226323355949322,1.839456996534859,35.05835788922964,0.0,0.0,0.4025069862808878,0.4056178722097017,1.0
2007-09-232,511.76651486556057,292.2432229649693,1771.8665703404865,943.7683553448815,828.0982149956051,341.5564262180007,180.43632895348804,161.12009726451262,75.9014280484446,40.904961223712654,34.99646682473194,1.0,0.6817493537285443,0.22724978457618142,0.22724978457618142,0.22724978457618142,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,227.2497845761814,0.22724978457618142,0.0,0.0,0.0,0.22724978457618142,0.22724978457618142,0.22724978457618142,0.0,0.22724978457618142,0.22724978457618142,0.0,0.0,0.0,1.59074849203327,0.0,0.45449956915236284,0.0,0.22724978457618142,0.22724978457618142,0.0,0.0,0.22724978457618142,0.0,0.0,0.0,0.0,0.0,1.0,0.22724978457618142,0.0,0.0,6.36299396813308,1.0,1.0,,,1.0,0.22724978457618142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,,,,,15.0,1.0,,,,1.0,1.0,22724.97845761814,22724.97845761814,105.67114982792435,0.0,0.0,61.357441835568984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.61984489485062,145.43986212875612,33.17846854812249,63.85718946590698,0.0,0.0,0.2272497845761814,0.7437278356190222,1.0
2007-27-244,232.67188099692964,315.07068639200077,1510.2723415971172,851.0818984365482,659.190443160569,153.06625544575925,76.53312772287963,76.53312772287963,23.462710688766016,12.848627281943294,10.61408340682272,1.0,1.1172719375602864,0.2793179843900716,0.2793179843900716,0.2793179843900716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2793179843900716,0.2793179843900716,0.0,0.2793179843900716,0.2793179843900716,0.2793179843900716,0.0,0.0,0.2793179843900716,0.0,1.0,0.2793179843900716,0.2793179843900716,0.0,13.96589921950358,1.0,1.0,,,1.0,0.5586359687801432,0.0,1.0,0.2793179843900716,0.0,0.0,0.0,0.0,,,1.0,,,,,,17.0,1.0,,,,1.0,1.0,865.885751609222,865.885751609222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.586359687801432,183.98396380825943,28.585401489003385,14.544087360602454,0.0,0.0,0.2793179843900716,0.7206820156099284,1.0
2007-28-040,478.6654365235529,1117.2961860241287,4811.879664589598,2414.860974749287,2397.0186898403113,1462.4521113322432,749.3759661769761,713.0761451552671,67.9852580152347,31.377811391646784,36.60744662358792,1.0,3.0762560187889005,0.6152512037577801,0.30762560187889004,0.0,0.0,0.0,0.0,0.6152512037577801,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6152512037577801,0.0,0.0,0.0,1.2305024075155602,0.0,0.0,0.0,0.30762560187889004,0.30762560187889004,0.6152512037577801,0.6152512037577801,0.30762560187889004,0.6152512037577801,0.6152512037577801,0.6152512037577801,0.6152512037577801,0.6152512037577801,1.0,0.30762560187889004,0.0,0.0,0.30762560187889004,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.30762560187889004,0.30762560187889004,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,,,,1.0,1.0,636867.1319250041,585160.8055099965,0.0,119.14032196649293,0.0,0.0,0.0,5.066593450683653,8.004418302396495,0.0,0.0,0.0,0.0,132.21133080635863,2.4886911662669378,0.20610915839620386,343.759293078186,0.0,0.0,0.30762560187889,0.9548143649124502,1.0
2007-28-100,600.3768336574357,779.5786878857091,3150.7128268835413,1582.9497123497483,1567.7631145337928,631.7624691437435,320.4372139166583,311.3252552270851,39.991374248682476,19.742577160741984,20.248797087940495,1.0,1.5186597815955372,0.5062199271985124,0.5062199271985124,0.0,0.0,0.0,0.0,1.5186597815955372,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5062199271985124,0.0,0.0,0.0,1.0124398543970248,0.0,0.0,0.0,0.5062199271985124,1.0124398543970248,0.5062199271985124,1.0124398543970248,1.0124398543970248,1.0124398543970248,0.5062199271985124,1.0124398543970248,1.0124398543970248,1.0124398543970248,1.0,0.5062199271985124,0.0,0.0,108.33106442048165,1.0,1.0,0.0,,1.0,0.5062199271985124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,,,,1.0,1.0,0.0,0.0,0.0,36.95405468549141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.95405468549141,444.9673160074924,101.24398543970247,17.21147752474942,0.0,0.0,0.5062199271985124,0.9548143649124502,1.0
2007-32-092,307.01536761708115,2492.141503617983,10882.751438717207,5323.02901340565,5559.722425311556,245.69805257623955,120.91946043019118,124.77859214604835,25.298752359508086,12.006187560444515,13.29256479906357,1.0,1.7151696514920736,1.286377238619055,0.8575848257460368,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4287924128730184,0.4287924128730184,0.0,0.0,0.0,1286.377238619055,1.286377238619055,0.0,0.0,0.0,0.8575848257460368,0.0,0.0,0.0,0.4287924128730184,0.0,0.0,0.0,0.0,0.4287924128730184,0.4287924128730184,0.4287924128730184,0.0,0.4287924128730184,0.4287924128730184,0.4287924128730184,0.4287924128730184,0.4287924128730184,0.0,0.0,0.0,0.0,0.0,1.0,0.4287924128730184,0.0,0.0,171.51696514920735,1.0,1.0,,0.0,1.0,1.286377238619055,0.4287924128730184,0.0,0.0,0.0,0.0,1.0,0.8575848257460368,0.0,0.4287924128730184,1.0,1.0,1.0,,,,7.0,1.0,,,,1.0,1.0,952232.1750394981,952232.1750394981,0.0,0.0,19.883103726113983,12.95810642115585,0.0,138.97162362777897,0.0,0.0,0.0,0.0,17.246031368879542,189.05886434637446,73.45214165440453,0.0,44.50436491800375,0.0,0.0,0.4287924128730184,0.8859765200686728,1.0
2007-33-103,329.2450577459606,1004.2737261824053,3809.70015458811,1949.039299625343,1860.6608549627667,705.2599884073566,357.0489164368071,348.2110719705495,0.0,0.0,0.0,1.0,0.8837844466257601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.29459481554192,0.29459481554192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58918963108384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29459481554192,0.29459481554192,0.0,0.58918963108384,0.29459481554192,0.0,0.0,0.0,0.0,0.0,1.0,0.29459481554192,0.0,0.0,88.378444662576,1.0,1.0,0.0,0.0,1.0,0.0,0.29459481554192,1.0,0.29459481554192,0.0,0.0,1.0,0.29459481554192,,,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,,,,1.0,1.0,598910.6708070923,47135.170486707204,0.0,0.0,0.0,0.0,0.0,27.759670458353703,0.0,0.0,0.0,0.0,0.0,37.01289244792994,66.94961615978526,122.8313119342603,102.45123576047055,0.0,0.0,0.29459481554192,0.8859765200686728,1.0
2007-01-001,7417.299999999998,3969.0,23865.0,12406.0,11459.0,0.0,0.0,0.0,23397.0,12101.0,11296.0,1.0,87.0,22.0,7.0,0.0,0.0,0.0,0.0,32.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,11100.0,11.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,15.0,46.0,92.0,92.0,92.0,92.0,81.0,86.0,91.0,71.0,91.0,1.0,11.0,0.0,0.0,2.0,1.0,1.0,,,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,1.0,0.0,0.0,0.0,32.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,3032.739980999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3032.739980999,2376.009990872,920.359993016,1088.079992286,0.0218650544231939,0.0,1.0,1.0,0.0
2007-01-002,15447.847305143363,14492.952025019324,109367.010101273,56405.419928788826,52961.590172484175,7.0,7.0,0.0,1016.0,536.0,480.0,1.0,171.44168204381853,56.14722734793951,11.0,3.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,4110.0,4.0,1.0,1.0,0.0,0.0,0.0,9.0,0.0,3.0,2.0,17.0,0.0,0.0,2.0,0.0,0.0,0.0,127.14722734793952,169.29445469587904,207.29445469587904,198.29445469587904,190.29445469587904,204.14722734793952,140.29445469587904,210.29445469587904,190.29445469587904,210.29445469587904,1.0,17.0,0.0,0.0,26.0,1.0,1.0,,,1.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,,,,1.0,2.0,0.0,0.0,114.2700010251,273.05230962278085,5298.599998513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,379.70000079,5951.33231228578,6250.328456214494,1411.958132358171,1719.5084351915214,0.0269169730187412,0.0,0.9915164064678004,0.7546494822777214,0.0099482476504159
2007-01-003,5664.499999999998,9842.0,65741.0,34158.0,31583.0,14.0,14.0,0.0,28250.0,14770.0,13480.0,1.0,48.0,22.0,5.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1030.0,1.0,0.0,3.0,0.0,4.0,0.0,5.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,30.0,58.0,58.0,58.0,57.0,33.0,46.0,58.0,38.0,58.0,1.0,7.0,1.0,0.0,0.0,1.0,1.0,,,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,1.0,0.0,0.0,0.0,15.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,24.100000381,332.899996532,1681.6999907515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.5999955590003,1470.2999892260002,506.1000047630001,1649.3900133649,0.0248830728957286,0.0,1.0,1.0,0.0
2007-01-005,4100.9,4174.0,28195.0,14604.0,13591.0,8.0,8.0,0.0,40.0,23.0,17.0,1.0,22.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,24.0,44.0,44.0,42.0,38.0,41.0,30.0,44.0,41.0,44.0,1.0,5.0,0.0,1.0,7.0,1.0,1.0,,,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,,,,1.0,2.0,0.0,0.0,0.0,1299.50001716,852.10001473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2151.60002998,445.80000568599996,40.4000006309,1463.1000089719998,0.0385384102213327,0.0,1.0,1.0,0.0
2007-01-006,3868.8999999999996,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.0,35.0,36.0,36.0,,1.0,,,,,1.0,1.0,,,1.0,,,0.0,,,,0.0,,,,1.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,1.0,1.0,2.0,,,0.0,0.0,995.0999923459001,,,,,0.0,0.0,0.0,,995.0999923459001,1527.2000482249998,494.099996994,852.4999972079002,0.014136665567241,0.0,1.0,1.0,0.0
2007-01-007,502.2,758.0,4763.0,2496.0,2267.0,0.0,0.0,0.0,2006.0,1042.0,964.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,8.0,7.0,8.0,8.0,6.0,8.0,5.0,8.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,,,,1.0,2.0,0.0,0.0,0.0,0.0,147.199996188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.199996188,144.600000855,199.500000119,10.900000334,0.0,0.0,1.0,1.0,0.0
2007-01-008,6960.7,7371.0,57334.0,29567.0,27767.0,20.0,20.0,0.0,53.0,28.0,25.0,1.0,51.0,10.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1030.0,1.0,0.0,3.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,32.0,50.0,54.0,51.0,47.0,50.0,30.0,54.0,52.0,52.0,1.0,2.0,0.0,0.0,16.0,1.0,1.0,,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,88.60000014299999,1060.6000060499998,136.60000038,577.100004675,3.0,0.0,0.0,0.0,0.0,0.0,801.80000115,2576.100012255,2554.600003568,555.1000002129999,1186.300014836,0.0173838510183436,0.0,1.0,1.0,0.0
2007-01-009,12399.562352934732,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.49152760564222,55.983055211284444,63.983055211284444,57.983055211284444,,1.0,,,,,1.0,1.0,,,1.0,,,0.0,,,,0.0,,,,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,,,,1.0,2.0,,,98.69999695,6176.087460328001,84.80000305,,,,,0.0,0.0,0.0,,6776.887474818001,1751.9188163863455,2077.7136991692823,1694.3423979347258,0.0255754311121819,0.0,0.9814157118866286,0.7546494822777214,0.0365492567926802
2007-01-010,14727.900000000001,13993.0,101996.0,53143.0,48853.0,28.0,27.0,1.0,2174.0,1151.0,1023.0,1.0,118.0,51.0,12.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2020.0,2.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,3.0,2.0,21.0,0.0,3.0,5.0,1.0,0.0,0.0,78.0,103.0,127.0,117.0,101.0,122.0,81.0,130.0,114.0,130.0,1.0,17.0,0.0,0.0,66.0,1.0,1.0,,,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,81.70000067100001,0.0,3149.9999997630002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1132.2000056020001,4282.200005365,6454.999933597,1356.1000043699,2552.899993981,0.022737586347924,0.0,1.0,1.0,0.0
2007-01-011,9427.9,9894.0,73384.0,37947.0,35437.0,0.0,0.0,0.0,10.0,6.0,4.0,1.0,70.0,21.0,8.0,0.0,0.0,0.0,0.0,3.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,1030.0,1.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,49.0,84.0,84.0,77.0,72.0,64.0,66.0,83.0,80.0,83.0,1.0,5.0,0.0,0.0,42.0,1.0,1.0,,,1.0,5.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,,,1.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,,,,1.0,2.0,0.0,0.0,0.0,4012.7000092820003,448.4000092,275.2000122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4736.3000306819995,1587.600000628,1068.6999977249,2035.299982151,0.0371673077821557,0.0,1.0,1.0,0.0
